종목명,종목코드,구분1,구분2,단위,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,자본잉여금,이익잉여금,기타자본항목,자본총계,매출액,영업이익,당기순이익
이지트로닉스,377330,제14기 3분기 [2021],K-IFRS,KRW (원),16296547229.0,19581676951.0,35878224180.0,10634928815.0,5336432781.0,15971361596.0,2990000000.0,7253386790.0,9721342172.0,-57866378.0,19906862584.0,12279467534.0,341581866.0,157582927.0
나래나노텍,137080,제27기 3분기 [2021],K-IFRS,KRW (원),38009656315.0,88822108968.0,126831765283.0,61563227235.0,5461750407.0,67024977642.0,5213000000.0,28830469970.0,22707710842.0,3055606829.0,59806787641.0,104466916609.0,18950476011.0,14711543852.0
아셈스,136410,제17기 3분기 [2021],K-IFRS,KRW (원),30241516416.0,42057802749.0,72299319165.0,15070280220.0,21807490353.0,36877770573.0,4479553000.0,6506609811.0,17317121308.0,7118264473.0,35421548592.0,30260452548.0,4355732200.0,4403938934.0
인카금융서비스,211050,제15기 3분기 [2021],K-IFRS,KRW (원),167881993795.0,22834367690.0,190716361485.0,146424906412.0,7480384754.0,153905291166.0,2246995000.0,4054389890.0,30524085429.0,-14400000.0,36811070319.0,233841817443.0,15688207845.0,11726343887.0
바이오에프디엔씨,251120,제17기 3분기 [2021],K-IFRS,KRW (원),6656415948.0,13931162353.0,20587578301.0,5342769416.0,404723772.0,5747493188.0,3697850000.0,500177597.0,10614782501.0,27275015.0,14840085113.0,7364712237.0,2256941973.0,1878577869.0
래몽래인,200350,제15기 3분기 [2021],K-IFRS,KRW (원),36549023969.0,8995728471.0,45544752440.0,6505581478.0,13191571537.0,19697153015.0,2494259500.0,33164053742.0,-10273648741.0,462934924.0,25847599425.0,21741780397.0,2055057036.0,2045801235.0
트윔,290090,제 12기 반기 [2021],K-IFRS,KRW (백만원),41514927706.0,12546976949.0,54061904655.0,4429436493.0,458868267.0,4888304760.0,2999147000.0,0.0,41633717589.0,4540735306.0,49173599895.0,15038598227.0,2703519626.0,3216959496.0
바이옵트로,222160,제 23기 1분기 [2021],K-IFRS,KRW (원),14961946885.0,7747697416.0,22709644301.0,19050209728.0,278080746.0,19328290474.0,2818663000.0,2381966798.0,0.0,-1819275971.0,3381353827.0,6085122705.0,2045085200.0,-2113187718.0
알비더블유,361570,제 9기 반기 [2021],K-IFRS,KRW (원),30946953263.0,57003756300.0,87950709563.0,41314388054.0,12267218738.0,53581606792.0,3555000000.0,21914492839.0,8360325125.0,539284807.0,34369102771.0,24553529760.0,4563907399.0,3837149098.0
마인즈랩,377480,제 8기 반기 [2021],K-IFRS,KRW (원),8684124507.0,8572894087.0,17257018594.0,44299397863.0,816993865.0,45116391728.0,2220845000.0,31509490853.0,0.0,-61589708987.0,-27859373134.0,3043680004.0,3690857983.0,-1200609928.0
미래에셋글로벌리츠,396690,제1(당)기 [2021],,KRW (원),299930494.0,0.0,299930494.0,0.0,0.0,0.0,300000000.0,0.0,-69506.0,0.0,299930494.0,0.0,-120000.0,-69506.0
신한서부티엔디리츠,404990,제2(당)기 [2021],K-IFRS,KRW (원),33901351172.0,372180247371.0,406081598543.0,41343287412.0,0.0,41343287412.0,28977942000.0,111743570204.0,0.0,-889144488.0,139832367716.0,9587038862.0,3556152725.0,-347931693.0
툴젠,199800,제 23기 3분기 [2021],K-IFRS,KRW (원),14337280215.0,12163881529.0,26501161744.0,4946055952.0,1418784610.0,6364840562.0,3408356500.0,0.0,-69819321605.0,86547286287.0,20136321182.0,1346864344.0,-15544181434.0,-15597313149.0
케이티비네트워크,298870,제 14기 3분기 [2021],K-IFRS,KRW (원),45669622832.0,189620205115.0,235289827947.0,18781993565.0,20669248608.0,39451242173.0,40000000000.0,0.0,112580051151.0,43258534623.0,195838585774.0,104348626167.0,77402377113.0,63059531179.0
차백신연구소,261780,제22기 반기 [2021],K-IFRS,KRW (원),23147281314.0,1147772639.0,24295053953.0,5127502088.0,20657897978.0,25785400066.0,11194126500.0,18403740795.0,-31622770592.0,534557164.0,-1490346133.0,500000000.0,-2017672925.0,-3148949459.0
지아이텍,382480,제 10기 반기 [2021],K-IFRS,KRW (원),12081452588.0,20552846208.0,32634298796.0,4323846188.0,6528321237.0,10852167425.0,2900000000.0,4455577700.0,14337335600.0,89218071.0,21782131371.0,8380495876.0,1912563145.0,1905555335.0
아이패밀리에스씨,114840,제 22기 반기 [2021],K-IFRS,KRW (원),28601118452.0,3467291927.0,32068410379.0,10911078138.0,2457797836.0,13368875974.0,1638250000.0,585801536.0,12761496982.0,3713985887.0,18699534405.0,39080864648.0,2914270358.0,2232976435.0
리파인,377450,제 20기 반기 [2021],K-IFRS,KRW (원),47670964784.0,9300364726.0,56971329510.0,8818614060.0,2040042106.0,10858656166.0,1300000000.0,0.0,44812673344.0,0.0,46112673344.0,29412788992.0,12864818837.0,10076011037.0
지앤비에스엔지니어링,382800,제 17기 상반기 [2021],K-IFRS,KRW (원),30979453428.0,14560331021.0,45539784449.0,14178966268.0,4901099921.0,19080066189.0,3048434000.0,10277002552.0,12933076101.0,201205607.0,26459718260.0,29272937464.0,5830306653.0,5406574699.0
엔켐,348370,제 10기 반기 [2021],K-IFRS,KRW (원),118506658930.0,115043102004.0,233549760934.0,86221882014.0,9219129895.0,95441011909.0,6410769500.0,143181757317.0,-10900489923.0,-583287869.0,138108749025.0,91568987853.0,-4162694769.0,-1294106235.0
피코그램,376180,제 20기 반기 [2021],K-IFRS,KRW (원),10134414500.0,28025368425.0,38159782925.0,3901954423.0,19275236289.0,23177190712.0,213157800.0,1789471309.0,12990934217.0,-10971103.0,14982592223.0,13568480214.0,1928182699.0,1498652351.0
카카오페이,377300,제5기 [2021],K-IFRS,KRW (원),1538410363512.0,64211611909.0,1602621975421.0,551713340822.0,24168381766.0,575881722588.0,11114446000.0,375102004990.0,-191008350116.0,25211151093.0,220419251967.0,107143736899.0,10780817525.0,11986010978.0
비트나인,357880,제 9기 반기 [2021],K-IFRS,KRW (원),13474457503.0,1624674713.0,15099132216.0,3841619995.0,771788917.0,4613408912.0,4110413000.0,34805575525.0,-28537651988.0,127753544.0,10506090081.0,9243251502.0,828710631.0,795009400.0
디어유,376300,제 4기 [2020],K-IFRS,-,5646685825.0,8010768755.0,13657454580.0,15496662512.0,429125912.0,15925788424.0,8349900000.0,21140817463.0,-31940805263.0,181753956.0,-2268333844.0,13047733322.0,-454001430.0,-2249956752.0
아이티아이즈,372800,제 10기 반기 [2021],K-IFRS,KRW (원),21683496528.0,4204221078.0,25887717606.0,14653654969.0,2390843910.0,17044498879.0,2000000000.0,0.0,8627532590.0,-1784313863.0,8843218727.0,31909430902.0,2864897855.0,2370272073.0
지오엘리먼트,311320,제 17기 반기 [2021],K-IFRS,-,20158981249.0,8713326726.0,28872307975.0,3106491272.0,1385309914.0,4491801186.0,2300000000.0,90002925.0,21835850174.0,154653690.0,24380506789.0,11549968592.0,3881616944.0,3104069580.0
NH올원리츠,400760,제 3기(당)기 [2021],K-IFRS,KRW (원),17412974059.0,499011656699.0,516424630758.0,157294771242.0,312956014904.0,470250786146.0,13000000000.0,38205259040.0,0.0,-5031414428.0,46173844612.0,16235684779.0,8773229852.0,-882935398.0
현대중공업,329180,제3기 반기 [2021],K-IFRS,KRW (천원),6915712508.0,6850755782.0,13766468290.0,5729979520.0,3000447133.0,8730426653.0,353865580.0,2139942059.0,1665719181.0,876514819.0,5036041639.0,3933056435.0,-374211312.0,-345140867.0
에스앤디,260970,제24기 반기 [2021],K-IFRS,KRW (원),37258689402.0,11144234387.0,48402923789.0,10507547233.0,559099083.0,11066646316.0,1518210000.0,1335645700.0,34482421773.0,0.0,37336277473.0,14964151599.0,2542443001.0,2024409973.0
바이오플러스,099430,제9기 반기 [2021],K-IFRS,KRW (원),30831065927.0,14978953706.0,45810019633.0,9123489642.0,661134385.0,9784624027.0,6239500000.0,0.0,23063015557.0,6722880069.0,36025395626.0,18242788553.0,10027571637.0,7739937562.0
실리콘투,257720,제20기 반기 [2021],K-IFRS,KRW (원),34993038194.0,24239825740.0,59232863934.0,11864165872.0,5920926757.0,17785092629.0,4214000000.0,11445465231.0,22392133483.0,3396172591.0,41447771305.0,65245728740.0,5774689932.0,5245529571.0
프롬바이오,377220,제16기 반기 [2021],K-IFRS,KRW (원),50707938802.0,15731193430.0,66439132232.0,12355913287.0,921954471.0,13277867758.0,1187500500.0,69627065349.0,-17693735284.0,40434409.0,53161264974.0,77793290684.0,14899190288.0,12241592997.0
원준,382840,제14기 반기 [2021],K-IFRS,KRW (원),46039895014.0,30024723423.0,76064618437.0,40982401164.0,10047533381.0,51029934545.0,400000000.0,0.0,24816263657.0,-181579765.0,25034683892.0,16219177209.0,4760102002.0,-557509029.0
아스플로,159010,제 21기 반기 [2021],K-IFRS,KRW (원),37649692686.0,43860542659.0,81510235345.0,33029108725.0,18932952829.0,51962061554.0,1898006500.0,5795550077.0,22117894227.0,-263277013.0,29548173791.0,30361832512.0,3264091532.0,2600292203.0
씨유테크,376290,제 18기 반기 [2021],K-IFRS,KRW (원),81079591088.0,22950614206.0,104030205294.0,29385845041.0,6395791524.0,35781636565.0,7000000000.0,0.0,60232912478.0,1015656251.0,68248568729.0,123941579305.0,9248689944.0,6608597740.0
케이카,381970,제5기 반기 [2021],K-IFRS,KRW (원),233528347875.0,251417333240.0,484945681115.0,228406421239.0,58485346040.0,286891767279.0,23442184500.0,44181239746.0,128119169234.0,2311320356.0,198053913836.0,910583602776.0,38477578164.0,26543858363.0
플래티어,367000,제17기 1분기 [2021],K-IFRS,KRW (원),17917639234.0,11903402898.0,29821042132.0,8185137616.0,1531562739.0,9716700355.0,3207853500.0,9532988680.0,8357219597.0,-993720000.0,20104341777.0,8105441550.0,384006886.0,642077062.0
딥노이드,315640,제14기 1분기 [2021],K-IFRS,KRW (원),8022438801.0,1225005744.0,9247444545.0,618360427.0,12524575030.0,13142935457.0,1990998500.0,27783239175.0,-35829931447.0,2160202860.0,-3895490912.0,34177241.0,-2072814787.0,-2050964482.0
아주스틸,139990,[제23기] 2021년,K-IFRS,KRW (원),241255132245.0,199984033734.0,441239165979.0,223289870363.0,64044077139.0,287333947502.0,11226094500.0,51303492433.0,79382989151.0,11992642393.0,153905218477.0,174043623801.0,14477868019.0,12121973463.0
브레인즈컴퍼니,099390,제22기 1분기 [2021],K-IFRS,KRW (원),24483506497.0,3620481224.0,28103987721.0,1267356949.0,1251200834.0,2518557783.0,1845398000.0,4180033453.0,19559998485.0,0.0,25585429938.0,2682570048.0,207097803.0,233189183.0
롯데렌탈,089862,제17기 [2021],K-IFRS,KRW (원),859097922059.0,4529678875540.0,5388776797599.0,2081916404847.0,2584104669434.0,4666021074281.0,58846000000.0,373960602582.0,291250004983.0,-1300884247.0,722755723318.0,588853171133.0,49175184951.0,18589479980.0
바이젠셀,308080,제9기 [2021],K-IFRS,KRW (원),15404418710.0,5183823331.0,20588242041.0,1289827015.0,1717218133.0,3007045148.0,3772960000.0,51523554831.0,-41807808675.0,4092490737.0,17581196893.0,0.0,-2674268784.0,-703136110.0
일진하이솔루스,271940,제10기 [2021],K-IFRS,KRW (원),45875930865.0,32438662892.0,78314593757.0,20160906252.0,3880965653.0,24041871905.0,14525265000.0,0.0,16306010262.0,23441446590.0,54272721852.0,18028796428.0,1147007298.0,1054483667.0
SK리츠,395400,제1기 기말 [2021],K-IFRS,KRW (원),410078904.0,0.0,410078904.0,110000000.0,0.0,110000000.0,300000000.0,0.0,78904.0,0.0,300078904.0,0.0,0.0,-78904.0
에이비온,203400,제15기 [2021],K-IFRS,KRW (원),8634090004.0,5310017636.0,13944107640.0,5668499056.0,37218525918.0,42887024974.0,6455485500.0,52843376309.0,-88222507214.0,-19271929.0,-28942917334.0,278078547.0,-2354540930.0,-12191497379.0
와이엠텍,273640,제18기 반기 [2021],K-IFRS,KRW (원),20645818495.0,12583143347.0,33228961842.0,4115989979.0,497129583.0,4613119562.0,2387500000.0,4522766631.0,21356711367.0,348864282.0,28615842280.0,13045645016.0,3524168291.0,3018119692.0
에스디바이오센서,137310,제12기 1분기 [2021],K-IFRS,KRW (원),1648493636159.0,183898678713.0,1832392314872.0,666486099549.0,14482315796.0,680968415345.0,46659287500.0,77069998727.0,1012157600832.0,15537012468.0,1151423899527.0,1179116264970.0,576314729367.0,437546860320.0
큐라클,365270,제6기 1분기 [2021],K-IFRS,KRW (원),8909941033.0,1946579773.0,10856520806.0,594697903.0,736094900.0,1330792803.0,5657984000.0,50698209560.0,2042165196.0,-48872630753.0,9525728003.0,0.0,-2436953361.0,-2415690291.0
맥스트,377030,2021년 1분기(제12기),K-IFRS,-,3155863225.0,2757952580.0,5913815805.0,1185776379.0,1314294171.0,2500070550.0,3751745500.0,25438483019.0,-26193324421.0,416841157.0,3413745255.0,749858679.0,-1228088399.0,-1235744069.0
에브리봇,270660,제7기 1분기 [2021],K-IFRS,KRW (원),18582869302.0,26820420636.0,45403289938.0,5853848983.0,20819080345.0,26672929328.0,2614212000.0,13625975781.0,2420413937.0,69758892.0,18730360610.0,10456764649.0,1847311705.0,1732697356.0
카카오뱅크,323410,제6기 [2021],K-IFRS,KRW (원),28014225745490.0,602137612440.0,28616363357930.0,351558976296.0,25415329378312.0,25766888354608.0,2048251185000.0,762650932430.0,32833067812.0,5739818080.0,2849475003322.0,224910114524.0,53979324306.0,46656185491.0
에이치케이이노엔,195940,제8기 [2021],K-IFRS,KRW (원),304453914367.0,1378800009196.0,1683253923563.0,372336578255.0,559367152797.0,931703731052.0,11094460000.0,135787932612.0,38834985536.0,565832814363.0,751550192511.0,186838260894.0,13034622711.0,8316499130.0
크래프톤,259960,제15기 1분기 [2021],K-IFRS,KRW (원),1440577687875.0,657110625704.0,2097688313579.0,509713774841.0,166919475985.0,676633250826.0,4278618500.0,1003773602044.0,231950183760.0,181052651003.0,1421055055307.0,460993100237.0,227177957356.0,194018137317.0
원티드랩,376980,제7기 1분기 [2021],K-IFRS,KRW (원),7963901523.0,7264273277.0,15228174800.0,5320950114.0,6590550828.0,11911500942.0,1988000000.0,33746002029.0,-32388792477.0,-28535694.0,3316673858.0,5702561553.0,408960610.0,-2575015341.0
디앤디플랫폼리츠,377190,제2기 (당)기 [2021],K-IFRS,KRW (원),12658211600.0,584655390679.0,597313602279.0,181630927735.0,363986228216.0,545617155951.0,8420000000.0,39741934838.0,-5995724093.0,9530235583.0,51696446328.0,15056115123.0,8416133833.0,-2285455117.0
한컴라이프케어,372910,제26기 1분기 [2021],K-IFRS,KRW (원),87077433389.0,89745218846.0,176822652235.0,93007040547.0,43423256024.0,136430296571.0,3937890000.0,66881082185.0,132548397425.0,-162975013946.0,40392355664.0,22456262979.0,3314093895.0,2380179496.0
엠로,058970,제22기 1분기 [2021],K-IFRS,KRW (원),15378077097.0,21257835708.0,36635912805.0,13024097576.0,9233816817.0,22257914393.0,2687627000.0,5749229203.0,8077516269.0,-2136374060.0,14377998412.0,9445786396.0,182234920.0,220544107.0
플래티어,367000,제17기 1분기 [2021],K-IFRS,KRW (원),17917639234.0,11903402898.0,29821042132.0,8185137616.0,1531562739.0,9716700355.0,3207853500.0,9532988680.0,8357219597.0,-993720000.0,20104341777.0,8105441550.0,384006886.0,642077062.0
라온테크,232680,제21기 [2020],K-IFRS,-,13834872036.0,10957169331.0,24792041367.0,12133597211.0,8160478079.0,20294075290.0,2185502500.0,8260430990.0,-6037102069.0,89134656.0,4497966077.0,18399628060.0,1054035431.0,844745812.0
이노뎁,303530,제14기 1분기 [2021],K-IFRS,-,18315877537.0,11625770921.0,29941648458.0,9330550024.0,2393622775.0,11724172799.0,2934317500.0,12311327482.0,2171305486.0,800525191.0,18217475659.0,8541843525.0,-2837139113.0,-2704433501.0
아모센스,357580,제13기 [2020],K-IFRS,-,31564971103.0,27471873456.0,59036844559.0,33095094874.0,12854811580.0,45949906454.0,4462377500.0,12844235199.0,-4095350734.0,-124323860.0,13086938105.0,43612305050.0,-10221726607.0,-16756652279.0
오비고,352910,제19기 1분기,K-IFRS,KRW (원),7574330227.0,2232936233.0,9807266460.0,4942200412.0,4542058872.0,9484259284.0,4390463000.0,25839601774.0,-19462645386.0,-10444412212.0,323007176.0,2936508177.0,137162209.0,125302741.0
샘씨엔에스,252990,제5기 [2020],K-IFRS,-,17108009408.0,29608746665.0,46716756073.0,18392769412.0,3857361695.0,22250131107.0,20000000000.0,0.0,5268456206.0,-801831240.0,24466624966.0,35942186926.0,7806361322.0,6034564109.0
삼영에스앤씨,361670,제21기 [2020],K-IFRS,-,12478034356.0,5670549553.0,18148583909.0,2010835833.0,1690708607.0,3701544440.0,2209504000.0,8269360244.0,4021792505.0,-53617280.0,14447039469.0,13557858486.0,182225063.0,1258837682.0
진시스템,363250,제11기 [2020],K-IFRS,-,11409636655.0,7509348992.0,18918985647.0,2667630991.0,3935714730.0,6603345721.0,2671665000.0,24847516549.0,-15518299267.0,314757644.0,12315639926.0,13258238376.0,3309482340.0,-2224057324.0
제주맥주,276730,제6기 [2020],K-IFRS,-,25714288173.0,37175017654.0,62889305827.0,23393186039.0,5566984685.0,28960170724.0,23691515000.0,50759894461.0,-41430974723.0,908700365.0,33929135103.0,21554912796.0,-4395696565.0,-10611327531.0
에이디엠코리아,187660,제19기 [2020],K-IFRS,-,18889317489.0,1846578357.0,20735895846.0,5903072327.0,419672905.0,6322745232.0,1720125000.0,4575719509.0,9058790527.0,-941484422.0,14413150614.0,13120162537.0,3530521258.0,3561501286.0
엘비루셈,376190,제18기 1분기 [2021],K-IFRS,-,101575548944.0,85740390895.0,187315939839.0,56540395308.0,10373204012.0,66913599320.0,10800000000.0,3748044000.0,105609307831.0,244988688.0,120402340519.0,53530769750.0,4894117172.0,5295595466.0
라온테크,232680,제21기 [2020],K-IFRS,-,13834872036.0,10957169331.0,24792041367.0,12133597211.0,8160478079.0,20294075290.0,2185502500.0,8260430990.0,-6037102069.0,89134656.0,4497966077.0,18399628060.0,1054035431.0,844745812.0
해성티피씨,059270,제24기 3분기 [2020],K-IFRS,-,9508252801.0,25941037087.0,35449289888.0,2742826190.0,13018600104.0,15761426294.0,1800000000.0,14730068722.0,558421115.0,2599373757.0,19687863594.0,12369243102.0,251974143.0,-61648215.0
이삭엔지니어링,351330,제14기 [2020],K-IFRS,-,19632023798.0,13112516830.0,32744540628.0,7157353576.0,7716128425.0,14873482001.0,220000000.0,253000000.0,17398058627.0,0.0,17871058627.0,44844543577.0,5297023874.0,4702461742.0
쿠콘,294570,제15기 [2020],K-IFRS,-,69623298005.0,72374504976.0,141997802981.0,64762343708.0,10728840569.0,75491184277.0,3311808000.0,13703357048.0,39392628623.0,10098825033.0,66506618704.0,51374145182.0,11238744762.0,18897442285.0
에스케이아이이테크놀로지,361610,제2기 [2020],K-IFRS,KRW (천원),566775183.0,1424853888.0,1991629071.0,272644813.0,510733673.0,783378486.0,62741592.0,1010397612.0,151517495.0,-16406114.0,1208250585.0,469309226.0,125218840.0,88162352.0
에이치피오,357230,제9기 [2020],K-IFRS,-,41435867137.0,48750151861.0,90186018998.0,15795668644.0,3216109376.0,19011778020.0,8473718000.0,2692254585.0,49494560899.0,10513707494.0,71174240978.0,142787383616.0,25670235517.0,17080800418.0
씨앤씨인터내셔널,352480,제8기 [20201231],K-IFRS,-,49032893736.0,71085736850.0,120118630586.0,55058505109.0,24641366759.0,79699871868.0,494240000.0,205255850.0,40462274529.0,-743011661.0,40418758718.0,89611803733.0,14361541772.0,9744697340.0
